0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.001665972511454,0.6684714702207413,1.084964598084132,1.334860474802166,1.001665972511454,1.501457725947522,0.7517700957934192,1.2932111620158269,0.7517700957934192,1.084964598084132,0.918367346938776,0.5851728446480632,0.9183673469387756,0.8350687213660974,1.2932111620158269,1.084964598084132,0.8350687213660973,1.0849645980841318,0.8350687213660974,1.0849645980841318,1.16826322365681,1.001665972511454,0.8350687213660973,1.0849645980841318,0.8350687213660973,1.0849645980841318,0.7517700957934192,0.8350687213660973,1.0016659725114536,1.418159100374844,0.7517700957934192,0.7517700957934192,0.9183673469387756,1.16826322365681,0.8350687213660974,1.001665972511454,1.16826322365681,1.0016659725114536,0.8350687213660973,1.0849645980841318,1.0016659725114536,1.084964598084132,0.8350687213660974,1.1266139108704707,1.1682632236568098,1.334860474802166,1.0016659725114536,1.0849645980841318,1.084964598084132,0.8350687213660973,0.7517700957934192,1.1682632236568098,0.6684714702207413,1.334860474802166,1.251561849229488,1.334860474802166,0.9183673469387756,1.1682632236568098,1.418159100374844,1.293211162015827,1.0016659725114536,1.2515618492294878,1.084964598084132,1.084964598084132,0.9183673469387756,1.1682632236568098,0.5851728446480632,0.5018742190753852,1.0016659725114536,1.1682632236568098,1.251561849229488,1.16826322365681,1.084964598084132,0.918367346938776,0.8767180341524369,0.8350687213660973,1.5847563515202001,0.9183673469387756,1.0016659725114536,0.8767180341524369,0.7517700957934195,0.7517700957934195,0.8350687213660974,0.8350687213660973,0.7517700957934192,1.0849645980841318,0.918367346938776,0.918367346938776,0.8767180341524367,1.16826322365681,0.9183673469387756,0.8767180341524369,0.9183673469387756,1.0016659725114536,1.0016659725114536,0.9183673469387756,0.8350687213660974,1.1682632236568098,0.9183673469387756,0.9183673469387756
1.0013999801893527,1.0004539901288803,1.001584454788059,1.0016583910188515,1.001546599341882,1.0015597615993745,1.0013098289370406,0.9870272457608138,1.001397186262913,1.0015629714824972,1.0016335040667825,1.0015536838413948,1.001478672611935,1.0016109388704377,0.9901648773433609,0.998108491656167,1.001577313192353,1.0016348702073214,1.001616763751974,1.0016073594791048,1.0016702349273645,1.0015830065688975,1.0015224302837273,1.0016175213752443,0.9980574953472973,1.0001170008489955,1.001587882734002,1.0016284520702812,1.0016342738283575,1.0016508447809165,1.0015984785264807,1.0016017257616179,1.0015969337429087,1.0015920294027665,1.001474028544817,1.0015085320961579,1.0016159132695788,1.0016223662454327,1.0015996729797374,1.0015292246749996,1.0015991622087108,1.001586533669864,0.9970847018927662,0.9875305728967404,1.001643984903952,1.001650498389736,1.0016479918600552,1.0016139529003851,1.0016052123223733,1.001552593357487,1.0007944333956365,1.0016356428949853,1.0011998877561898,1.0008574110418726,1.001643668546673,1.001683102474218,1.0016465330555908,1.0016409416661904,1.0016034526604674,0.9874998478988882,1.0011949391873824,1.0016063098277257,1.0016199801373453,1.0016542802399853,1.0015647346491083,1.0016348694642256,1.0016177192656235,1.0015823578003997,1.0011528917617911,0.9962620075537474,1.0016359367962635,1.0016189682741616,1.00163187680142,1.001335124812707,0.9833267379628219,1.0013185979774846,1.0016459497177792,1.0015934850685342,0.9970795826213419,0.9874931184547778,1.0015607008631875,1.0015169996358364,1.0016231039796668,1.0015662251731297,1.0003252560041496,1.0014503296995867,1.0016440658835204,1.0015791167554342,0.9874719846885223,1.0007379076113057,1.0004867782959397,0.9839039097478229,1.0015372701804384,1.0016247366189217,1.0014795172339146,1.001562476704375,1.0014596521707735,0.9968101336351162,0.9969275017691083,1.0011478066417714
1.0014406231245148,1.0005268870149682,1.0015859564507967,1.001600676985597,1.0015894038445232,1.0015931212088154,1.0014051101119026,0.9870029233260175,1.0014018025197189,1.0015993214404804,1.0016006838019904,1.0016000546249884,1.0016007637247193,1.0015894561584264,0.9901483931357354,0.9980784069010205,1.0015961878342479,1.0015853974368045,1.0015990393244414,1.0016009616643438,1.001601023192236,1.0016009318423633,1.0016008456514451,1.0015933132027972,0.9980783686158261,1.0001349011321994,1.001599023071842,1.0016009843513127,1.001601000085399,1.0016010107454802,1.0016009496713651,1.0016007074113977,1.00157128221566,1.0015535537348677,1.0015972646609468,1.0015989446020754,1.0016009353909878,1.001600988063828,1.0016009555932603,1.001600900311205,1.001596775094282,1.0015974541292456,0.9970589683027373,0.9874779701951971,1.0015865024108284,1.0016009986132264,1.001601018734121,1.0016009904113543,1.001600168208656,1.0015864190946981,1.0007826019182666,1.0015991782309202,1.0011751438689436,1.000782694584133,1.0015968233985935,1.001601043460409,1.0016010315396373,1.0016009526314946,1.0015531907072044,0.9874772390304419,1.001170958893242,1.001600482543983,1.001600490080177,1.0015940097692368,1.0015355771313894,1.00159468088394,1.0016009725063155,1.0015997991359393,1.0011454121085173,0.9962406098220727,1.0015853131710457,1.0016009129756012,1.0016007856502323,1.0013462076108286,0.9834276470800514,1.0013461726389479,1.001600787903636,1.001596690945935,0.9970442006243513,0.9874702813058663,1.0015844798136992,1.0015402411465144,1.0015985458580279,1.001549819482195,1.0004536965922697,1.001549723667226,1.0016003017448658,1.0015496782099946,0.9874476572595509,1.0007351990593554,1.000526424043695,0.9840532616460557,1.0015402586080058,1.0016007601263988,1.0015999300831822,1.0016005737741875,1.0014867180759581,0.9968017530623067,0.9969447084570217,1.0011740577632515
1.0014406816215826,1.000526988416064,1.0015859887093468,1.001600642823346,1.001589445288,1.001593183748193,1.0014051784118938,0.9870029358624812,1.0014018002743872,1.0015993624790167,1.001600660536289,1.001600122824425,1.0016008732705528,1.001589445620848,0.9901483825969043,0.998078400887245,1.0015962031745334,1.0015853526437275,1.0015990086903368,1.0016009439747493,1.001600960273505,1.0016009584420624,1.0016009220410322,1.0015933107453208,0.9980784081081765,1.0001349435968128,1.0015990257515024,1.0016009462363467,1.0016009574073441,1.0016009605247558,1.0016009548487925,1.0016007060596197,1.0015712603855023,1.0015535187208786,1.0015973524704243,1.0015990271045707,1.0016009225366864,1.0016009604472982,1.0016009587853267,1.001600948718263,1.0015967820354998,1.0015974456060948,0.9970589294438967,0.9874779150651396,1.0015864460686066,1.0016009468906049,1.0016009605088156,1.0016009574758136,1.001600160414653,1.0015864478749774,1.0007825759989386,1.0015991441199044,1.0011750932277947,1.0007825987027836,1.0015967334006273,1.001600943422946,1.001600960350054,1.0016009063339175,1.001553133781462,0.9874772292481422,1.001170918178862,1.0016004546722468,1.0016004502014446,1.0015939441073813,1.0015355379795916,1.0015946299317469,1.0016009366785423,1.0015997978245479,1.0011453824207017,0.9962405743309576,1.001585264597751,1.0016008864280652,1.0016007516520897,1.0013462109970854,0.9834277776433359,1.0013462116035254,1.001600751753082,1.0015966746649352,0.9970441622572772,0.9874702574394005,1.0015845025840795,1.0015402720854896,1.0015985269707655,1.0015498249363364,1.000453846930419,1.0015498268336493,1.001600269856871,1.0015496359037284,0.9874476442071499,1.0007351868210146,1.0005264978553465,0.9840534201284004,1.0015402728926843,1.0016007494494594,1.0016000561812877,1.0016006689276595,1.0014867475043585,0.9968017488630903,0.9969447178963019,1.0011740927805206
1.001440681707006,1.0005269885502803,1.0015859887719467,1.0016006428130477,1.001589445338766,1.0015931838355656,1.0014051784773266,0.9870029359053549,1.0014018002676186,1.0015993625242303,1.0016006605280838,1.0016001229169982,1.001600873386582,1.001589445624069,0.9901483826171307,0.9980784009081319,1.0015962031886607,1.0015853525974705,1.0015990086447473,1.001600943947498,1.0016009602196692,1.0016009584793346,1.0016009221208324,1.0015933107606805,0.9980784081616058,1.0001349436545934,1.0015990257528786,1.0016009461867115,1.001600957353138,1.0016009604703808,1.0016009548523215,1.0016007060574683,1.0015712603629239,1.0015535186881788,1.0015973525383568,1.001599027178337,1.0016009225230087,1.0016009604082363,1.0016009587811356,1.0016009487500979,1.001596782041152,1.0015974455823753,0.9970589293872009,0.98747791500948,1.0015864459959336,1.001600946826986,1.0016009604318383,1.0016009574213454,1.0016001603974127,1.0015864478958307,1.0007825759596893,1.0015991440711196,1.001175093145233,1.0007825985727876,1.0015967332690485,1.0016009432930046,1.0016009602492784,1.0016009062672673,1.001553133713488,0.9874772292501871,1.0011709181155728,1.0016004546207644,1.0016004501349167,1.0015939440246668,1.0015355379226367,1.0015946298647544,1.001600936619654,1.0015997977951279,1.0011453823659113,0.9962405742769255,1.0015852645406234,1.0016008863909514,1.001600751609348,1.0013462109998827,0.9834277778100102,1.0013462116534673,1.0016007517181897,1.0015966746254332,0.9970441622075956,0.9874702574192238,1.0015845026111452,1.001540272124432,1.0015985269610095,1.001549824967545,1.0004538471093072,1.001549826963356,1.0016002698422528,1.0015496358482354,0.9874476442061427,1.0007351868019687,1.0005264979607713,0.9840534203277556,1.001540272924413,1.0016007494647512,1.0016000563301724,1.0016006690678059,1.0014867475486509,0.9968017488625937,0.9969447179050853,1.0011740928258945
1.0014406817071275,1.0005269885504593,1.001585988772048,1.00160064281307,1.0015894453388419,1.0015931838356842,1.0014051784774016,0.9870029359054354,1.001401800267607,1.001599362524283,1.0016006605280974,1.0016001229171227,1.0016008733867188,1.0015894456240948,0.9901483826172024,0.9980784009081863,1.0015962031886783,1.001585352597418,1.001599008644685,1.0016009439474636,1.0016009602196259,1.0016009584793866,1.0016009221209217,1.0015933107607131,0.9980784081616789,1.0001349436546665,1.0015990257528797,1.001600946186648,1.001600957353067,1.001600960470318,1.0016009548523208,1.0016007060574639,1.0015712603628968,1.0015535186881435,1.001597352538408,1.0015990271784003,1.0016009225229874,1.0016009604081797,1.0016009587811152,1.001600948750113,1.0015967820411484,1.0015974455823318,0.9970589293871224,0.9874779150094251,1.0015864459958295,1.001600946826897,1.001600960431734,1.001600957421262,1.0016001603973783,1.0015864478958383,1.0007825759596305,1.0015991440710417,1.0011750931451062,1.0007825985726098,1.0015967332688664,1.001600943292832,1.0016009602491367,1.001600906267167,1.0015531337133976,0.9874772292502034,1.0011709181154782,1.0016004546206798,1.0016004501348135,1.0015939440245543,1.0015355379225526,1.001594629864663,1.001600936619563,1.001599797795059,1.0011453823658214,0.9962405742768485,1.001585264540549,1.0016008863908987,1.001600751609293,1.001346210999887,0.9834277778102302,1.0013462116535294,1.0016007517181513,1.0015966746253642,0.9970441622075269,0.9874702574192114,1.001584502611179,1.0015402721244815,1.0015985269610137,1.0015498249676078,1.000453847109527,1.001549826963526,1.0016002698422586,1.0015496358481657,0.9874476442061589,1.0007351868019432,1.0005264979609125,0.9840534203280259,1.0015402729244747,1.0016007494648047,1.0016000563303609,1.001600669067996,1.0014867475487184,0.996801748862601,0.9969447179050979,1.0011740928259523
1.0014406817071284,1.0005269885504597,1.0015859887720486,1.0016006428130702,1.001589445338842,1.0015931838356846,1.0014051784774016,0.9870029359054359,1.0014018002676068,1.0015993625242827,1.0016006605280976,1.0016001229171232,1.001600873386719,1.001589445624095,0.9901483826172025,0.9980784009081866,1.0015962031886783,1.0015853525974183,1.0015990086446855,1.0016009439474636,1.0016009602196256,1.0016009584793863,1.0016009221209223,1.0015933107607133,0.9980784081616791,1.0001349436546665,1.00159902575288,1.0016009461866475,1.0016009573530673,1.0016009604703182,1.001600954852321,1.001600706057464,1.0015712603628975,1.0015535186881435,1.0015973525384083,1.0015990271783999,1.0016009225229874,1.0016009604081797,1.0016009587811154,1.001600948750113,1.0015967820411484,1.0015974455823315,0.9970589293871223,0.9874779150094247,1.0015864459958292,1.0016009468268967,1.0016009604317337,1.0016009574212625,1.0016001603973785,1.0015864478958385,1.0007825759596305,1.0015991440710421,1.0011750931451064,1.00078259857261,1.001596733268866,1.0016009432928321,1.0016009602491367,1.001600906267167,1.0015531337133983,0.9874772292502032,1.0011709181154782,1.00160045462068,1.0016004501348132,1.0015939440245543,1.0015355379225528,1.001594629864663,1.0016009366195633,1.0015997977950593,1.0011453823658212,0.9962405742768488,1.001585264540549,1.0016008863908992,1.001600751609293,1.0013462109998872,0.9834277778102309,1.0013462116535297,1.0016007517181513,1.0015966746253642,0.9970441622075272,0.9874702574192115,1.0015845026111792,1.0015402721244813,1.0015985269610141,1.001549824967608,1.0004538471095272,1.0015498269635266,1.0016002698422588,1.0015496358481653,0.9874476442061592,1.0007351868019434,1.0005264979609132,0.9840534203280266,1.001540272924475,1.0016007494648052,1.0016000563303613,1.0016006690679962,1.0014867475487188,0.9968017488626012,0.996944717905098,1.0011740928259525
1.0014406817071284,1.0005269885504597,1.0015859887720486,1.0016006428130702,1.001589445338842,1.0015931838356846,1.0014051784774016,0.9870029359054359,1.0014018002676068,1.0015993625242827,1.0016006605280976,1.0016001229171232,1.001600873386719,1.001589445624095,0.9901483826172025,0.9980784009081866,1.0015962031886783,1.0015853525974183,1.0015990086446855,1.0016009439474636,1.0016009602196256,1.0016009584793863,1.0016009221209223,1.0015933107607133,0.9980784081616791,1.0001349436546665,1.00159902575288,1.0016009461866475,1.0016009573530673,1.0016009604703182,1.001600954852321,1.001600706057464,1.0015712603628975,1.0015535186881435,1.0015973525384083,1.0015990271783999,1.0016009225229874,1.0016009604081797,1.0016009587811154,1.001600948750113,1.0015967820411484,1.0015974455823315,0.9970589293871223,0.9874779150094247,1.0015864459958292,1.0016009468268967,1.0016009604317337,1.0016009574212625,1.0016001603973785,1.0015864478958385,1.0007825759596305,1.0015991440710421,1.0011750931451064,1.00078259857261,1.001596733268866,1.0016009432928321,1.0016009602491367,1.001600906267167,1.0015531337133983,0.9874772292502032,1.0011709181154782,1.00160045462068,1.0016004501348132,1.0015939440245543,1.0015355379225528,1.001594629864663,1.0016009366195633,1.0015997977950593,1.0011453823658212,0.9962405742768488,1.001585264540549,1.0016008863908992,1.001600751609293,1.0013462109998872,0.9834277778102309,1.0013462116535297,1.0016007517181513,1.0015966746253642,0.9970441622075272,0.9874702574192115,1.0015845026111792,1.0015402721244813,1.0015985269610141,1.001549824967608,1.0004538471095272,1.0015498269635266,1.0016002698422588,1.0015496358481653,0.9874476442061592,1.0007351868019434,1.0005264979609132,0.9840534203280266,1.001540272924475,1.0016007494648052,1.0016000563303613,1.0016006690679962,1.0014867475487188,0.9968017488626012,0.996944717905098,1.0011740928259525
1.0014406817071284,1.0005269885504597,1.0015859887720486,1.0016006428130702,1.001589445338842,1.0015931838356846,1.0014051784774016,0.9870029359054359,1.0014018002676068,1.0015993625242827,1.0016006605280976,1.0016001229171232,1.001600873386719,1.001589445624095,0.9901483826172025,0.9980784009081866,1.0015962031886783,1.0015853525974183,1.0015990086446855,1.0016009439474636,1.0016009602196256,1.0016009584793863,1.0016009221209223,1.0015933107607133,0.9980784081616791,1.0001349436546665,1.00159902575288,1.0016009461866475,1.0016009573530673,1.0016009604703182,1.001600954852321,1.001600706057464,1.0015712603628975,1.0015535186881435,1.0015973525384083,1.0015990271783999,1.0016009225229874,1.0016009604081797,1.0016009587811154,1.001600948750113,1.0015967820411484,1.0015974455823315,0.9970589293871223,0.9874779150094247,1.0015864459958292,1.0016009468268967,1.0016009604317337,1.0016009574212625,1.0016001603973785,1.0015864478958385,1.0007825759596305,1.0015991440710421,1.0011750931451064,1.00078259857261,1.001596733268866,1.0016009432928321,1.0016009602491367,1.001600906267167,1.0015531337133983,0.9874772292502032,1.0011709181154782,1.00160045462068,1.0016004501348132,1.0015939440245543,1.0015355379225528,1.001594629864663,1.0016009366195633,1.0015997977950593,1.0011453823658212,0.9962405742768488,1.001585264540549,1.0016008863908992,1.001600751609293,1.0013462109998872,0.9834277778102309,1.0013462116535297,1.0016007517181513,1.0015966746253642,0.9970441622075272,0.9874702574192115,1.0015845026111792,1.0015402721244813,1.0015985269610141,1.001549824967608,1.0004538471095272,1.0015498269635266,1.0016002698422588,1.0015496358481653,0.9874476442061592,1.0007351868019434,1.0005264979609132,0.9840534203280266,1.001540272924475,1.0016007494648052,1.0016000563303613,1.0016006690679962,1.0014867475487188,0.9968017488626012,0.996944717905098,1.0011740928259525
1.0014406817071284,1.0005269885504597,1.0015859887720486,1.0016006428130702,1.001589445338842,1.0015931838356846,1.0014051784774016,0.9870029359054359,1.0014018002676068,1.0015993625242827,1.0016006605280976,1.0016001229171232,1.001600873386719,1.001589445624095,0.9901483826172025,0.9980784009081866,1.0015962031886783,1.0015853525974183,1.0015990086446855,1.0016009439474636,1.0016009602196256,1.0016009584793863,1.0016009221209223,1.0015933107607133,0.9980784081616791,1.0001349436546665,1.00159902575288,1.0016009461866475,1.0016009573530673,1.0016009604703182,1.001600954852321,1.001600706057464,1.0015712603628975,1.0015535186881435,1.0015973525384083,1.0015990271783999,1.0016009225229874,1.0016009604081797,1.0016009587811154,1.001600948750113,1.0015967820411484,1.0015974455823315,0.9970589293871223,0.9874779150094247,1.0015864459958292,1.0016009468268967,1.0016009604317337,1.0016009574212625,1.0016001603973785,1.0015864478958385,1.0007825759596305,1.0015991440710421,1.0011750931451064,1.00078259857261,1.001596733268866,1.0016009432928321,1.0016009602491367,1.001600906267167,1.0015531337133983,0.9874772292502032,1.0011709181154782,1.00160045462068,1.0016004501348132,1.0015939440245543,1.0015355379225528,1.001594629864663,1.0016009366195633,1.0015997977950593,1.0011453823658212,0.9962405742768488,1.001585264540549,1.0016008863908992,1.001600751609293,1.0013462109998872,0.9834277778102309,1.0013462116535297,1.0016007517181513,1.0015966746253642,0.9970441622075272,0.9874702574192115,1.0015845026111792,1.0015402721244813,1.0015985269610141,1.001549824967608,1.0004538471095272,1.0015498269635266,1.0016002698422588,1.0015496358481653,0.9874476442061592,1.0007351868019434,1.0005264979609132,0.9840534203280266,1.001540272924475,1.0016007494648052,1.0016000563303613,1.0016006690679962,1.0014867475487188,0.9968017488626012,0.996944717905098,1.0011740928259525
